"","Age","Sex","Grade","HGT","WGT","HowDoYouDescribeYourWGT","WhatAreYouTrying2DoAbtWGT","DidYouFastToLoseWGTPast30","DidYouTakePillsToLoseWGTPast30","DidYouVomitToLoseWGTPast30","PCTWhoDescribeThemselvesOWGT","PCTWhoAreTrying2LoseWGT","PCTWhoFastedPast30Days","PCTWhoTookPillsPast30Days","PCTWhoVomitedPast30Days","PCTWhoAreOWGT","RaceEth","PCTWhoAreOBESE","PCTAtRisk4OWGT"
"167","15 years old","Female","9th grade",1.6,55.79,"Slightly overweight","Lose weight","Yes","No","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"168","15 years old","Female","9th grade",1.68,73.94,"About the right weight","Lose weight","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"169","15 years old","Female","9th grade",1.57,54.89,"About the right weight","Stay the same weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"170","16 years old","Female","9th grade",1.73,70.31,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"171","16 years old","Female","9th grade",1.57,49.9,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"172","16 years old","Female","10th grade",1.57,57.15,"About the right weight","Lose weight","Yes","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"173","15 years old","Male","9th grade",1.78,81.19,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"174","15 years old","Male","9th grade",1.8,74.84,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"175","16 years old","Male","10th grade",1.78,83.92,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"176","16 years old","Male","10th grade",1.83,70.31,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"177","16 years old","Male","10th grade",1.88,86.18,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"178","16 years old","Male","10th grade",1.85,104.33,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"179","16 years old","Female","10th grade",1.55,50.8,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"180","16 years old","Female","10th grade",1.68,53.52,"About the right weight","Lose weight","No","No","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"181","16 years old","Male","10th grade",1.78,68.04,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"182","16 years old","Male","10th grade",1.68,52.62,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"183","17 years old","Male","10th grade",1.7,69.4,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"184","16 years old","Male","10th grade",1.8,65.77,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"185","16 years old","Female","10th grade",1.7,56.7,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","16 years old","Male","10th grade",1.78,67.13,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"187","16 years old","Male","10th grade",1.73,99.79,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"188","15 years old","Male","10th grade",1.85,116.58,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"189","16 years old","Male","10th grade",1.75,62.14,"About the right weight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"190","16 years old","Male","10th grade",1.93,83.92,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"191","16 years old","Female","10th grade",1.73,63.5,"About the right weight","Lose weight","No","No","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"192","16 years old","Female","10th grade",1.65,60.33,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"193","16 years old","Female","10th grade",1.6,53.07,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"194","14 years old","Male","9th grade",1.78,79.38,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"195","15 years old","Male","9th grade",1.65,47.63,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"196","17 years old","Male","10th grade",1.88,68.95,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"197","18 years old or older","Female","12th grade",1.55,46.72,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"198","17 years old","Female","12th grade",1.73,58.97,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"199","18 years old or older","Female","12th grade",1.7,61.24,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"200","18 years old or older","Female","12th grade",1.52,58.97,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"201","18 years old or older","Female","12th grade",1.73,61.24,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"202","18 years old or older","Female","12th grade",1.73,52.16,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"203","18 years old or older","Female","12th grade",1.68,72.58,"Slightly overweight","Stay the same weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Am Indian / Alaska Native",NA,NA
"204","17 years old","Female","12th grade",1.75,73.48,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"205","16 years old","Female","11th grade",1.68,47.63,"Very underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"206","16 years old","Female","11th grade",1.68,49.9,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"207","16 years old","Male","11th grade",1.7,59.42,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"208","16 years old","Female","11th grade",1.7,53.52,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"209","17 years old","Male","11th grade",NA,NA,"Very underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"White",NA,NA
"210","18 years old or older","Male","11th grade",1.7,58.97,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"211","16 years old","Female","11th grade",1.68,92.99,"Very overweight","Lose weight","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"212","17 years old","Female","11th grade",1.68,68.04,"About the right weight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"213","16 years old","Male","11th grade",1.88,79.38,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"214","17 years old","Female","11th grade",1.6,45.36,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"215","17 years old","Male","11th grade",1.75,76.2,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"216","17 years old","Female","11th grade",1.73,49.9,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"217","17 years old","Female","11th grade",1.75,61.24,"About the right weight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"218","16 years old","Female","11th grade",1.5,39.01,"Very underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"219","17 years old","Male","11th grade",1.96,106.6,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"220","16 years old","Male","11th grade",1.85,72.58,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"221","17 years old","Female","11th grade",1.68,62.14,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"222","17 years old","Female","11th grade",1.55,49.9,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"223","16 years old","Male","11th grade",1.68,56.7,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"224","17 years old","Male","12th grade",1.8,54.43,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"225","18 years old or older","Male","12th grade",1.78,58.97,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"226","18 years old or older","Female","12th grade",1.68,51.71,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"227","17 years old","Female","12th grade",1.68,81.65,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"228","18 years old or older","Male","12th grade",1.78,131.54,"Very overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"229","17 years old","Male","12th grade",1.83,120.2,"Very overweight","Lose weight","No","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"230","18 years old or older","Male","12th grade",1.8,72.58,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"231","18 years old or older","Male","12th grade",1.93,72.58,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"232","16 years old","Male","10th grade",1.8,69.85,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"233","15 years old","Male","10th grade",1.78,97.52,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"234","15 years old","Male","10th grade",1.83,74.84,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"235","16 years old","Male","10th grade",1.8,68.04,"Very underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"236","16 years old","Male","10th grade",1.7,58.97,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"237","16 years old","Male","10th grade",1.75,74.84,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"238","16 years old","Male","10th grade",1.8,65.77,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"239","17 years old","Male","10th grade",1.91,81.65,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"240","15 years old","Female","10th grade",1.63,52.16,"About the right weight","Lose weight","No","No","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"241","15 years old","Female","10th grade",1.68,58.51,"About the right weight","Lose weight","Yes","No","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"242","16 years old","Female","10th grade",1.63,61.24,"Slightly overweight","Lose weight","No","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"243","16 years old","Male","10th grade",1.8,72.12,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"244","15 years old","Male","10th grade",1.75,100.7,"Slightly overweight","Lose weight","No","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"245","16 years old","Female","10th grade",1.73,90.72,"Very overweight","Lose weight","No","No","Yes",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"246","16 years old","Male","10th grade",1.78,56.7,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"247","17 years old","Male","11th grade",1.85,72.58,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"248","16 years old","Female","10th grade",1.6,49.9,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"249","15 years old","Female","10th grade",1.65,46.72,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"250","17 years old","Male","12th grade",1.78,74.39,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"251","18 years old or older","Male","12th grade",1.8,74.84,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"252","17 years old","Male","12th grade",1.75,58.97,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"253","18 years old or older","Female","12th grade",1.65,57.61,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"254","18 years old or older","Female","12th grade",1.57,44.45,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"White",NA,NA
"255","17 years old","Male","12th grade",1.96,77.11,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"256","17 years old","Female","12th grade",1.6,57.61,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"257","17 years old","Male","12th grade",1.78,68.04,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"258","18 years old or older","Male","12th grade",1.73,71.22,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"259","18 years old or older","Male","12th grade",1.83,66.23,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"260","17 years old","Female","11th grade",1.52,108.86,"Very overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"261","16 years old","Female","11th grade",1.75,137.89,"Very overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"262","16 years old","Female","11th grade",1.52,46.72,"About the right weight","Lose weight","No","No","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"263","16 years old","Male","11th grade",1.88,58.97,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"264","17 years old","Female","11th grade",1.75,102.06,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"265","16 years old","Female","11th grade",1.6,52.16,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"266","17 years old","Male","11th grade",1.73,106.6,"Slightly overweight","Lose weight","No","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"267","16 years old","Female","11th grade",1.65,61.24,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"268","17 years old","Female","11th grade",1.6,47.63,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"269","16 years old","Female","10th grade",1.68,58.97,"Slightly overweight","Lose weight","Yes","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"270","16 years old","Male","11th grade",1.83,60.33,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"271","15 years old","Male","10th grade",1.73,72.58,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"272","17 years old","Male","11th grade",1.75,72.58,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"273","16 years old","Male","10th grade",1.85,68.04,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"274","16 years old","Female","11th grade",1.75,51.26,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"275","16 years old","Female","11th grade",1.65,65.77,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"276","16 years old","Male","10th grade",NA,NA,"Slightly overweight","Lose weight","No","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"277","16 years old","Female","10th grade",1.63,49.44,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"278","18 years old or older","Female","12th grade",1.73,104.33,"Very overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"279","18 years old or older","Female","12th grade",1.6,45.81,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"280","18 years old or older","Male","12th grade",1.88,63.5,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"281","18 years old or older","Male","12th grade",1.85,72.58,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"282","17 years old","Male","12th grade",1.57,72.58,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"283","18 years old or older","Female","12th grade",1.55,42.64,"Slightly underweight","Gain weight","Yes","No","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"284","16 years old","Female","11th grade",1.7,65.77,"About the right weight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"285","18 years old or older","Male","12th grade",1.8,79.38,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"286","18 years old or older","Female","12th grade",1.7,58.97,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"287","18 years old or older","Male","12th grade",1.78,58.97,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"288","15 years old","Male","9th grade",1.6,53.07,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Am Indian / Alaska Native",NA,NA
"289","15 years old","Female","9th grade",NA,NA,"Very underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"290","15 years old","Female","9th grade",1.65,66.23,NA,"Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"291","14 years old","Female","9th grade",1.6,59.88,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
